id,age
80434,10.15384615
80435,10.28205128
80436,11.33333333
80437,10.97435897
80438,5.58974359
80439,8.717948718
80440,9.717948718
80441,8.820512821
80442,8.615384615
80443,7.307692308
80444,10.8974359
80445,9.487179487
80446,8.307692308
80447,11.05128205
80448,7.692307692
80449,9
80450,9.076923077
80451,15.92307692
80452,9.820512821
80453,12.79487179
80454,10.69230769
80455,11.53846154
80456,12.25641026
80457,10.15384615
80458,12.28205128
80459,6.846153846
80460,10.76923077
80461,11.38461538
80462,9.41025641
80463,14.12820513
80464,5.102564103
80465,10.17948718
80466,7.076923077
80467,9.153846154
80468,7.076923077
80469,9.307692308
80470,9.769230769
80471,9.743589744
80472,10.84615385
80473,10.56410256
80474,8.871794872
80475,9.461538462
80476,11.82051282
80477,11.64102564
80478,6.358974359
80479,7.256410256
80480,9.128205128
80481,5.358974359
80482,10.51282051
80483,8.512820513
80484,11.1025641
80485,11.64102564
80486,7.435897436
80487,6.435897436
80488,8.358974359
80489,8.846153846
80490,10.30769231
80491,8.743589744
80492,10.23076923
80493,11.07692308
80494,7.923076923
80495,8.615384615
80496,9.128205128
80497,8.230769231
80498,12.71794872
80499,9.512820513
80500,9.461538462
80501,9.897435897
80502,4.897435897
80503,10.66666667
80504,7.179487179
80505,11.20512821
80506,5
80507,10.51282051
80508,9.846153846
80509,7.230769231
80510,16.07692308
80511,10.74358974
80512,10.71794872
80513,11.61538462
80514,11.61538462
80515,15.1025641
80516,10.35897436
80517,11.1025641
80518,9.512820513
80519,11.74358974
80520,7.205128205
80521,11.79487179
80522,10.07692308
80523,5.41025641
80524,8.897435897
80525,8.153846154
80526,15.23076923
80527,8.153846154
80528,11.33333333
80529,12.15384615
80530,10.48717949
80531,13.1025641
80532,12.12820513
80533,9.717948718
80534,7.769230769
80535,7.128205128
80536,11.51282051
80537,10.51282051
80538,11.41025641
80539,7.692307692
80540,7.641025641
80541,9.384615385
80542,9.974358974
80543,9.846153846
80544,9.051282051
80545,5.179487179
80546,10.15384615
80547,8.153846154
80548,5.358974359
80549,8.794871795
80550,9.615384615
80551,13.82051282
80552,13.58974359
80553,10.05128205
80554,10.35897436
80555,12.1025641
80556,8.307692308
80557,10.23076923
80558,8.102564103
80559,9.974358974
80560,9.102564103
80561,13.48717949
80562,13.79487179
80563,12.12820513
80564,5.820512821
80565,7.794871795
80566,11.58974359
80567,10.33333333
80568,11.35897436
80569,11.82051282
80570,9.230769231
80571,9.179487179
80572,9.871794872
80573,12.64102564
80574,10.53846154
80575,10
80576,11.71794872
80577,9.666666667
80578,10.05128205
80579,7.461538462
80580,11.30769231
80581,12.51282051
80582,10.23076923
80583,9.564102564
80584,10.64102564
80585,9.461538462
80586,11.79487179
80587,13.35897436
80588,7
80589,11.25641026
80590,8.230769231
80591,5.846153846
80592,7.282051282
80593,11.38461538
80594,14.20512821
80595,10.82051282
80596,11.74358974
80597,6.205128205
80598,10.64102564
80599,6.974358974
80600,11.48717949
80601,9.102564103
80602,11.76923077
80603,11.20512821
80604,9.025641026
80605,10.87179487
80606,8.230769231
80607,9.333333333
80608,10.30769231
80609,9.282051282
80610,5.435897436
80611,10.92307692
80612,11.28205128
80613,9.282051282
80614,9.358974359
80615,9
80616,11.33333333
80617,10.02564103
80618,12.05128205
80619,12.23076923
80620,9.025641026
80621,10.94871795
80622,9.666666667
80623,9.333333333
80624,11.82051282
80625,12.61538462
80626,12
80627,6.948717949
80628,8.820512821
80629,11.07692308
80630,6.794871795
80631,9.948717949
80632,10.17948718
80633,10.46153846
80634,11.1025641
80635,12.64102564
80636,6.615384615
80637,13.97435897
80638,11.87179487
80639,11.1025641
80640,8.948717949
80641,8.256410256
80642,5.794871795
80643,13.05128205
80644,8.846153846
80645,10.8974359
80646,11.12820513
80647,9.333333333
80648,4.666666667
80649,9.897435897
80650,7.769230769
80651,9.128205128
80652,12.74358974
80653,11
80654,12.12820513
80655,12.41025641
80656,7.794871795
80657,13.76923077
80658,6.41025641
80659,4.58974359
80660,12.38461538
80661,9.794871795
80662,7.974358974
80663,9.461538462
80664,8.256410256
80665,11.15384615
80666,4.333333333
80667,6.256410256
80668,6.897435897
80669,13.8974359
80670,7.564102564
80671,12.12820513
80672,4.923076923
80673,11.23076923
80674,11.66666667
80675,8.564102564
80676,12.43589744
80677,5.897435897
80678,9.820512821
80679,13.38461538
80680,7.307692308
80681,8.102564103
80682,12.79487179
80683,9.58974359
80684,10.30769231
80685,7.717948718
80686,12.84615385
80687,13.94871795
80688,9.743589744
80689,8.282051282
80690,9.282051282
80691,9.615384615
80692,10.12820513
80693,7.358974359
80694,7.076923077
80695,10.28205128
80696,11.1025641
80697,12.05128205
80698,8.717948718
80699,8.256410256
80700,6.769230769
80701,10.33333333
80702,11.28205128
80703,8.897435897
80704,10.79487179
80705,9.615384615
80706,6.512820513
80707,10.28205128
80708,9.846153846
80709,12.25641026
80710,9.282051282
80711,9.58974359
80712,10.41025641
80713,7.897435897
80714,12
80715,8.230769231
80716,6.358974359
80717,9.333333333
80718,8.897435897
80719,10.23076923
80720,9.641025641
80721,11.23076923
80722,15.17948718
80723,6.435897436
80724,8.128205128
80725,10
80726,11.79487179
80727,9.435897436
80728,5.948717949
80729,9.256410256
80730,9.307692308
80731,8.435897436
80732,8.051282051
80733,10.56410256
80734,6.205128205
80735,11.28205128
80736,14.74358974
80737,9.179487179
80738,11.25641026
80739,8.307692308
80740,9.487179487
80741,10.17948718
80742,10.43589744
80743,12.35897436
80744,6.897435897
80745,5.461538462
80746,13.33333333
80747,9.358974359
80748,9.794871795
80749,10.48717949
80750,9.076923077
80751,9.102564103
80752,11.33333333
80753,9.717948718
80754,10.51282051
80755,6.58974359
80756,7.794871795
80757,13.82051282
80758,8.564102564
80759,11.97435897
80760,10.41025641
80761,9.58974359
80762,12.12820513
80763,9.41025641
80764,12.28205128
80765,11.41025641
80766,16.23076923
80767,8.512820513
80768,10
80769,6.358974359
80770,11.20512821
80771,11.74358974
80772,6.051282051
80773,12.28205128
80774,9.923076923
80775,9.897435897
80776,7.820512821
80777,10.30769231
80778,12.38461538
80779,11.84615385
80780,7.615384615
80781,12.25641026
80782,11.41025641
80783,8.769230769
80784,5.871794872
80785,12.41025641
80786,12.46153846
80787,10.23076923
80788,13.71794872
80789,6.871794872
80790,6.871794872
80791,10.58974359
80792,10.87179487
80793,11.28205128
80794,10.79487179
80795,9.948717949
80796,8.179487179
80797,11.07692308
80798,12.66666667
80799,10.02564103
80800,12.28205128
80801,12.87179487
80802,14.33333333
80803,11.48717949
80804,6.358974359
80805,10.66666667
80806,13.12820513
80807,8.743589744
80808,11.15384615
80809,6.538461538
80810,9.923076923
80811,9.871794872
80812,7.897435897
80813,9.897435897
80814,5.41025641
80815,13.46153846
80816,9.58974359
80817,13.69230769
80818,11.46153846
80819,6.025641026
80820,10.64102564
80821,10.64102564
80822,8.820512821
80823,10.79487179
80824,5.41025641
80825,8.179487179
80826,8.153846154
80827,7.948717949
80828,9.974358974
80829,10.02564103
80830,11.69230769
80831,9.512820513
80832,10.12820513
80833,13.23076923
80834,7.641025641
80835,9.512820513
80836,11.23076923
80837,5.384615385
80838,10.84615385
80839,8.179487179
80840,10.28205128
80841,11.87179487
80842,7.948717949
80843,6.743589744
80844,11.1025641
80845,10.97435897
80846,7.564102564
80847,10.92307692
80848,9.307692308
80849,5.512820513
80850,4.846153846
80851,13
80852,7
80853,7.897435897
80854,6.538461538
80855,11.79487179
80856,13.79487179
80857,13.56410256
80858,14.28205128
80859,9.974358974
80860,8.205128205
80861,10.8974359
80862,11.69230769
80863,11
80864,13.1025641
80865,4.666666667
80866,7.794871795
80867,8.974358974
80868,10.8974359
80869,8.794871795
80870,8.230769231
80871,5.871794872
80872,10.87179487
80873,12.74358974
80874,11.1025641
80875,6.358974359
80876,5.333333333
80877,11.8974359
80878,10.94871795
80879,13.53846154
80880,14.07692308
80881,10.76923077
80882,10.20512821
80883,9.051282051
80884,8.205128205
80885,12.20512821
80886,8.179487179
80887,12.87179487
80888,11.97435897
80889,6.538461538
80890,10.97435897
80891,9.179487179
80892,7.820512821
80893,8.256410256
80894,7.384615385
80895,10.05128205
80896,11.17948718
80897,11.05128205
80898,12.69230769
80899,9.871794872
80900,9.564102564
80901,6.025641026
80902,9.41025641
80903,4.615384615
80904,9.461538462
80905,9.256410256
80906,11.1025641
80907,9.384615385
80908,5.820512821
80909,10
80910,13.69230769
80911,9.41025641
80912,14.15384615
80913,10
80914,12.15384615
80915,6.538461538
80916,11.02564103
80917,11.66666667
80918,8.923076923
80919,9.897435897
80920,8.948717949
80921,13.94871795
80922,7.615384615
80923,9.435897436
80924,7.743589744
80925,12.33333333
80926,14.28205128
80927,10.79487179
80928,8.641025641
80929,7.974358974
80930,10.84615385
80931,6.179487179
80932,12.35897436
80933,9.025641026
80934,10.66666667
80935,9.820512821
80936,12.30769231
80937,11.74358974
80938,10.15384615
80939,8.358974359
80940,9.384615385
80941,7.333333333
80942,12.25641026
80943,10.56410256
80944,9.974358974
80945,6.666666667
80946,9.717948718
80947,11.05128205
80948,9.743589744
80949,9.307692308
80950,9.230769231
80951,10.07692308
80952,9.358974359
80953,10.35897436
80954,10.97435897
80955,10.48717949
80956,10.38461538
80957,10.23076923
80958,11.48717949
80959,4.41025641
80960,7.743589744
80961,8.846153846
80962,9.923076923
80963,8.615384615
80964,11.25641026
80965,7.256410256
80966,13.41025641
80967,7.948717949
80968,15.97435897
80969,8.256410256
80970,10.1025641
80971,11.43589744
80972,8.923076923
80973,14.46153846
80974,15.69230769
80975,12.87179487
80976,10.43589744
80977,9.487179487
80978,10.43589744
80979,16.51282051
80980,10.38461538
80981,13.12820513
80982,5.897435897
80983,12.33333333
80984,7.794871795
80985,10.25641026
80986,7.538461538
80987,10.1025641
80988,8.897435897
80989,11.64102564
80990,14.92307692
80991,6.128205128
80992,10.92307692
80993,9.717948718
80994,8.256410256
80995,7.538461538
80996,5.358974359
80997,10.41025641
80998,10.8974359
80999,9.948717949
81000,10.97435897
81001,10.25641026
81002,11.1025641
81003,11.76923077
81004,9.641025641
81005,11.1025641
81006,11.53846154
81007,10.35897436
81008,6.358974359
81009,11.38461538
81010,9.102564103
81011,10.58974359
81012,6.205128205
81013,8.923076923
81014,8.897435897
81015,6.41025641
81016,12.46153846
81017,8.487179487
81018,7.435897436
81019,10.23076923
81020,9.58974359
81021,10.43589744
81022,6.564102564
81023,12.82051282
81024,11.15384615
81025,10.30769231
81026,8.128205128
81027,10.87179487
81028,9.923076923
81029,7.282051282
81030,13.12820513
81031,11.20512821
81032,9.58974359
81033,10.79487179
81034,7.820512821
81035,6.512820513
81036,9.179487179
81037,10.97435897
81038,9
81039,9.666666667
81040,14.12820513
81041,10.82051282
81042,11.30769231
81043,10.76923077
81044,5.256410256
81045,10.20512821
81046,6.794871795
81047,11
81048,9.923076923
81049,7.538461538
81050,13.12820513
81051,10.8974359
81052,6.846153846
81053,11.79487179
81054,9.923076923
81055,9.205128205
81056,10.38461538
81057,8.358974359
81058,10.82051282
81059,9.435897436
81060,11.17948718
81061,13.71794872
81062,10.12820513
81063,10.35897436
81064,8.384615385
81065,7.871794872
81066,10.79487179
81067,9.794871795
81068,7.256410256
81069,12.02564103
81070,11.48717949
81071,8.333333333
81072,7.128205128
81073,13.48717949
81074,11.8974359
81075,11.58974359
81076,10.1025641
81077,8.282051282
81078,6.871794872
81079,10.51282051
81080,11.64102564
81081,9.282051282
81082,8.564102564
81083,8.461538462
81084,11.20512821
81085,9.282051282
81086,11.82051282
81087,10.71794872
81088,10.15384615
81089,11.56410256
81090,11.30769231
81091,7.846153846
81092,12.23076923
81093,10.20512821
81094,10.76923077
81095,7.076923077
81096,8.948717949
81097,8.769230769
81098,11.58974359
81099,13.1025641
81100,9.384615385
81101,7.256410256
81102,10.17948718
81103,13.79487179
81104,10.58974359
81105,10.30769231
81106,13.66666667
81107,10.64102564
81108,8.051282051
81109,8.641025641
81110,8.769230769
81111,11.20512821
81112,8.948717949
81113,13
81114,8.230769231
81115,11.07692308
81116,10.28205128
81117,7.692307692
81118,7.256410256
81119,9.641025641
81120,7.717948718
81121,8.282051282
81122,9.307692308
81123,10.69230769
81124,9.820512821
81125,10.12820513
81126,9.333333333
81127,9.692307692
81128,12.79487179
81129,11.17948718
81130,10.05128205
81131,11.58974359
81132,4.615384615
81133,9.641025641
81134,9.333333333
81135,6.358974359
81136,11.82051282
81137,10.71794872
81138,9.820512821
81139,10.82051282
81140,10.79487179
81141,6.692307692
81142,11.8974359
81143,12.20512821
81144,8.564102564
81145,13.69230769
81146,11.79487179
81147,6.102564103
81148,10.79487179
81149,7.564102564
81150,8.512820513
81151,5.076923077
81152,10.76923077
81153,10.02564103
81154,10.15384615
81155,6.435897436
81156,12.33333333
81157,12.46153846
81158,10.43589744
81159,11.58974359
81160,13.17948718
81161,9.615384615
81162,8.307692308
81163,10.02564103
81164,9.641025641
81165,12.38461538
81166,10.76923077
81167,8.358974359
81168,9.076923077
81169,9.435897436
81170,12.28205128
81171,10.20512821
81172,7.076923077
81173,11.69230769
81174,11.05128205
81175,4.897435897
81176,4.41025641
81177,5.435897436
81178,8.282051282
81179,12.76923077
81180,11.51282051
81181,12.48717949
81182,10.23076923
81183,14.05128205
81184,12.84615385
81185,12.94871795
81186,9.641025641
81187,9.358974359
81188,11.58974359
81189,5.512820513
81190,9.948717949
81191,14.79487179
81192,9.025641026
81193,13.02564103
81194,5.230769231
81195,6.487179487
81196,11.64102564
81197,13.84615385
81198,10.30769231
81199,9.205128205
81200,6.769230769
81201,9.487179487
81202,9.384615385
81203,13.53846154
81204,5
81205,5.974358974
81206,9.333333333
81207,7.384615385
81208,10.82051282
81209,11.38461538
81210,7.179487179
81211,10.51282051
81212,5.923076923
81213,11.71794872
81214,10.12820513
81215,11.53846154
81216,10.20512821
81217,6.435897436
81218,7.025641026
81219,9.897435897
81220,8.384615385
81221,12.43589744
81222,6.538461538
81223,13.94871795
81224,13.17948718
81225,9.41025641
81226,9.205128205
81227,7.871794872
81228,13.56410256
81229,12.53846154
81230,7.58974359
81231,11.97435897
81232,8.384615385
81233,7.487179487
81234,8.128205128
81235,6.666666667
81236,10.82051282
81237,9.871794872
81238,10.38461538
81239,10.33333333
81240,10.76923077
81241,14.07692308
81242,11.35897436
81243,9.692307692
81244,10.33333333
81245,9.666666667
81246,11.87179487
81247,10.69230769
81248,10.38461538
81249,14.02564103
81250,13.05128205
81251,8.487179487
81252,7.692307692
81253,10.69230769
81254,6.435897436
81255,11.61538462
81256,10.35897436
81257,11.25641026
81258,8.538461538
81259,5.487179487
81260,9.307692308
81261,12.15384615
81262,5.615384615
81263,11.8974359
81264,9.487179487
81265,6.58974359
81266,10.30769231
81267,10.35897436
81268,10.1025641
81269,11
81270,10.66666667
81271,11.97435897
81272,9.025641026
81273,11
81274,6.282051282
81275,7
81276,7.282051282
81277,11.20512821
81278,12.94871795
81279,9.076923077
81280,13.05128205
81281,9.769230769
81282,13.48717949
81283,10.58974359
81284,15.43589744
81285,8.025641026
81286,13.35897436
81287,10.79487179
81288,11.46153846
81289,9.358974359
81290,10.12820513
81291,7.153846154
81292,12.41025641
81293,7.205128205
81294,10.12820513
81295,10.64102564
81296,11.56410256
81297,5.871794872
81298,13.66666667
81299,11.38461538
81300,13.02564103
81301,12.02564103
81302,10.97435897
81303,9.692307692
81304,10.35897436
81305,4.153846154
81306,10.41025641
81307,10.94871795
81308,4.358974359
81309,12.53846154
81310,11.46153846
81311,10.53846154
81312,10.87179487
81313,8.923076923
81314,6.538461538
81315,6.897435897
81316,11.53846154
81317,8.051282051
81318,8.512820513
81319,10.35897436
81320,10.05128205
81321,11.33333333
81322,5.435897436
81323,11.76923077
81324,9.820512821
81325,5.41025641
81326,8.794871795
81327,13.69230769
81328,11.23076923
81329,11.05128205
81330,7.743589744
81331,11.35897436
81332,11.58974359
81333,9.743589744
81334,11.48717949
81335,7.692307692
81336,10.05128205
81337,11
81338,12.33333333
81339,11.1025641
81340,10.8974359
81341,10.33333333
81342,10.43589744
81343,5.512820513
81344,10.02564103
81345,9.871794872
81346,7.564102564
81347,5.179487179
81348,11.92307692
81349,10.66666667
81350,6.333333333
81351,4.512820513
81352,6.692307692
81353,9.564102564
81354,6.025641026
81355,10.84615385
81356,10.61538462
81357,10.64102564
81358,9.435897436
81359,10.43589744
81360,9.128205128
81361,8.641025641
81362,9.948717949
81363,11.25641026
81364,6.487179487
81365,13.23076923
81366,6.974358974
81367,6.487179487
81368,5.41025641
81369,8.41025641
81370,11.28205128
81371,8.307692308
81372,10.30769231
81373,9.846153846
81374,9.076923077
81375,9.538461538
81376,6.461538462
81377,10.30769231
81378,10.46153846
81379,7.923076923
81380,6.615384615
81381,12.53846154
81382,6.743589744
81383,10.69230769
81384,6.256410256
81385,7.307692308
81386,6.615384615
81387,5.871794872
81388,10.84615385
81389,10.28205128
81390,11.92307692
81391,10.53846154
81392,13.46153846
81393,11.33333333
81394,9.769230769
81395,11.92307692
81396,9.743589744
81397,6.435897436
81398,11.43589744
81399,9.871794872
81400,7.435897436
81401,5.102564103
81402,12.58974359
81403,7.461538462
81404,10.53846154
81405,11.97435897
81406,13.64102564
81407,7.461538462
81408,8.025641026
81409,9.102564103
81410,10.76923077
81411,10.8974359
81412,14.64102564
81413,6.512820513
81414,7.794871795
81415,8.41025641
81416,6.282051282
81417,11.79487179
81418,14.15384615
81419,12.56410256
81420,8.179487179
81421,12.56410256
81422,11.97435897
81423,10.79487179
81424,9.256410256
81425,13.74358974
81426,6.871794872
81427,9.461538462
81428,11.30769231
81429,11.79487179
81430,11.53846154
81431,10.15384615
81432,11.02564103
81433,12.43589744
81434,9.179487179
81435,11.05128205
81436,11.23076923
81437,4.58974359
81438,10.87179487
81439,9.230769231
81440,7.41025641
81441,6.128205128
81442,11.97435897
81443,6.58974359
81444,7.974358974
81445,11.87179487
81446,14.97435897
81447,5.743589744
81448,6.717948718
81449,10.07692308
81450,12.12820513
81451,15.23076923
81452,11.66666667
81453,9.153846154
81454,9.974358974
81455,13.58974359
81456,10.05128205
81457,7.282051282
81458,11.28205128
81459,10.97435897
81460,10.1025641
81461,9.051282051
81462,11.71794872
81463,10.15384615
81464,12.12820513
81465,9.307692308
81466,8.58974359
81467,13.79487179
81468,8.153846154
81469,8.974358974
81470,11.20512821
81471,10.56410256
81472,6.794871795
81473,14.97435897
81474,8.384615385
81475,13.28205128
81476,8.41025641
81477,15.46153846
81478,10.35897436
81479,8.692307692
81480,6.435897436
81481,9
81482,8.923076923
81483,9.666666667
81484,10.74358974
81485,11.07692308
81486,7.205128205
81487,6.230769231
81488,6.923076923
81489,8.641025641
81490,11.74358974
81491,14.66666667
81492,6.435897436
81493,5.717948718
81494,5.384615385
81495,9.794871795
81496,11.1025641
81497,12.74358974
81498,6.743589744
81499,12.94871795
81500,11.53846154
81501,11.38461538
81502,10.33333333
81503,10.8974359
81504,12.41025641
81505,9.820512821
81506,7.102564103
81507,8
81508,8.025641026
81509,10.53846154
81510,10.28205128
81511,9.846153846
81512,10.38461538
81513,8.102564103
81514,10.35897436
81515,9.615384615
81516,10.46153846
81517,6.794871795
81518,7.769230769
81519,10.43589744
81520,12.35897436
81521,11.33333333
81522,10.23076923
81523,11.61538462
81524,11.23076923
81525,5.794871795
81526,11
81527,13.84615385
81528,9.820512821
81529,5.333333333
81530,4.282051282
81531,10.33333333
81532,11.69230769
81533,8.205128205
81534,6.307692308
81535,13.23076923
81536,7.102564103
81537,11.1025641
81538,6.846153846
81539,12.8974359
81540,7.179487179
81541,10.69230769
81542,11.23076923
81543,9.179487179
81544,11.8974359
81545,10.74358974
81546,11.20512821
81547,15.15384615
81548,7.820512821
81549,12.33333333
81550,10.23076923
81551,7.794871795
81552,6.871794872
81553,10.38461538
81554,10.1025641
81555,11.20512821
81556,11.23076923
81557,8.179487179
81558,14.02564103
81559,11.46153846
81560,8.435897436
81561,7.794871795
81562,9.564102564
81563,11.74358974
81564,10.58974359
81565,6.512820513
81566,10.30769231
81567,14.41025641
81568,11.05128205
81569,12.82051282
81570,11.74358974
81571,8.769230769
81572,7.179487179
81573,12.87179487
81574,8.230769231
81575,10.61538462
81576,11.92307692
81577,5.384615385
81578,8.820512821
81579,9.487179487
81580,10.30769231
81581,10.8974359
81582,9.307692308
81583,4.948717949
81584,11.15384615
81585,11.20512821
81586,9.025641026
81587,7.461538462
81588,9.153846154
81589,7
81590,9.948717949
81591,8.102564103
81592,11.94871795
81593,10.15384615
81594,7.487179487
81595,6.871794872
81596,12.30769231
81597,7.769230769
81598,12.41025641
81599,11.92307692
81600,5.256410256
81601,5.179487179
81602,13.74358974
81603,10.74358974
81604,10.23076923
81605,11.25641026
81606,9.615384615
81607,10.35897436
81608,10.25641026
81609,8.41025641
81610,5.692307692
81611,9.461538462
81612,7.769230769
81613,6.461538462
81614,7.102564103
81615,9.717948718
81616,11.20512821
81617,9.769230769
81618,12.69230769
81619,10.20512821
81620,12.02564103
81621,9.230769231
81622,7.948717949
81623,10.38461538
81624,11.05128205
81625,5.435897436
81626,9.025641026
81627,11.38461538
81628,13.61538462
81629,4.230769231
81630,7.923076923
81631,10.02564103
81632,8.384615385
81633,9.435897436
81634,12.12820513
81635,11.20512821
81636,6.666666667
81637,10.20512821
81638,12.02564103
81639,10.25641026
81640,13.87179487
81641,5.153846154
81642,7.794871795
81643,8
81644,7.58974359
81645,9.923076923
81646,10.46153846
81647,8.333333333
81648,16.35897436
81649,11.17948718
81650,8.128205128
81651,10.82051282
81652,11.33333333
81653,9.487179487
81654,12.69230769
81655,6.743589744
81656,7.435897436
81657,10.53846154
81658,9.717948718
81659,11.84615385
81660,4.846153846
81661,6
81662,11.92307692
81663,4.564102564
81664,9.333333333
81665,11.69230769
81666,10.30769231
81667,10.82051282
81668,7.333333333
81669,12.53846154
81670,14.15384615
81671,12.41025641
81672,11.05128205
81673,14.97435897
81674,13.15384615
81675,10.15384615
81676,7.794871795
81677,11.84615385
81678,8.179487179
81679,8.641025641
81680,9.666666667
81681,9.230769231
81682,12.94871795
81683,6.871794872
81684,10.05128205
81685,6.282051282
81686,10.07692308
81687,9.41025641
81688,10.79487179
81689,11.74358974
81690,9.923076923
81691,6.358974359
81692,7.871794872
81693,9.615384615
81694,10.23076923
81695,10.17948718
81696,15.74358974
81697,10.33333333
81698,5.564102564
81699,12.05128205
81700,8.102564103
81701,12.35897436
81702,11.20512821
81703,10.02564103
81704,12.97435897
81705,8.512820513
81706,4.846153846
81707,9.974358974
81708,8.794871795
81709,12.51282051
81710,8.820512821
81711,5.538461538
81712,9.41025641
81713,7.820512821
81714,6.974358974
81715,9.58974359
81716,10.76923077
81717,11.51282051
81718,9.282051282
81719,11.12820513
81720,8.666666667
81721,9.615384615
81722,12.66666667
81723,11.20512821
81724,10.20512821
81725,11.41025641
81726,11.20512821
81727,9.871794872
81728,11.76923077
81729,9.923076923
81730,10.46153846
81731,10.1025641
81732,8.487179487
81733,9.871794872
81734,11.61538462
81735,12.35897436
81736,11.53846154
81737,10.56410256
81738,9.358974359
81739,8.41025641
81740,9.025641026
81741,6.58974359
81742,10.51282051
81743,9.897435897
81744,11.84615385
81745,10.56410256
81746,12.43589744
81747,6.41025641
81748,6.461538462
81749,9.461538462
81750,11.35897436
81751,11.61538462
81752,8.179487179
81753,7.666666667
81754,7.307692308
81755,14.58974359
81756,7.948717949
81757,9.897435897
81758,6.538461538
81759,14.30769231
81760,10.82051282
81761,7.820512821
81762,12.74358974
81763,11.05128205
81764,16.38461538
81765,12
81766,10.20512821
81767,9.820512821
81768,11.58974359
81769,11.12820513
81770,11.8974359
81771,9.717948718
81772,10.64102564
81773,11.46153846
81774,11.51282051
81775,10.82051282
81776,10.07692308
81777,12.02564103
81778,7.666666667
81779,12.12820513
81780,8.564102564
81781,10.76923077
81782,9.487179487
81783,9.717948718
81784,10.46153846
81785,8.051282051
81786,9.512820513
81787,8.666666667
81788,12.48717949
81789,7.717948718
81790,8.128205128
81791,10.97435897
81792,11.76923077
81793,10.71794872
81794,4.512820513
81795,12.17948718
81796,10
81797,11.02564103
81798,12.15384615
81799,6.871794872
81800,7.871794872
81801,10.71794872
81802,10.66666667
81803,13.20512821
81804,10.69230769
81805,10.97435897
81806,9.820512821
81807,11.23076923
81808,9.717948718
81809,11.66666667
81810,9.641025641
81811,10.61538462
81812,9.153846154
81813,10
81814,9.743589744
81815,7.307692308
81816,9
81817,8.58974359
81818,11.76923077
81819,10.48717949
81820,6.743589744
81821,7.974358974
81822,6.256410256
81823,10.17948718
81824,4.487179487
81825,6.564102564
81826,5.717948718
81827,11.69230769
81828,9.794871795
81829,11.02564103
81830,10.17948718
81831,9.128205128
81832,5.025641026
81833,8.743589744
81834,10.25641026
81835,11.58974359
81836,7.461538462
81837,11.12820513
81838,10.87179487
81839,10.64102564
81840,10.51282051
81841,9.692307692
81842,14.61538462
81843,6.538461538
81844,9.717948718
81845,7.538461538
81846,8.435897436
81847,6.897435897
81848,11.25641026
81849,11.02564103
81850,10.8974359
81851,10.20512821
81852,6.564102564
81853,11.84615385
81854,10.76923077
81855,5.58974359
81856,9.461538462
81857,7.846153846
81858,8.769230769
81859,9.025641026
81860,8.230769231
81861,16.17948718
81862,6.051282051
81863,7.256410256
81864,6.641025641
81865,10.30769231
81866,11.38461538
81867,8.846153846
81868,10.05128205
81869,9.358974359
81870,5.641025641
81871,10.02564103
81872,9.846153846
81873,10.15384615
81874,8.948717949
81875,7.487179487
81876,9.743589744
81877,7.58974359
81878,10.35897436
81879,6.615384615
81880,11.17948718
81881,9.128205128
81882,10.17948718
81883,9.871794872
81884,12.33333333
81885,5.41025641
81886,11.12820513
81887,8.230769231
81888,12.25641026
81889,11.12820513
81890,9.051282051
81891,7.717948718
81892,10.53846154
81893,13.69230769
81894,12.53846154
81895,12.02564103
81896,10.05128205
81897,10.43589744
81898,11.28205128
81899,10.30769231
81900,7.897435897
81901,8.076923077
81902,10.07692308
81903,11.23076923
81904,9.846153846
81905,11.82051282
81906,12.92307692
81907,9.897435897
81908,5.333333333
81909,10.23076923
81910,10.05128205
81911,11.8974359
81912,10.07692308
81913,10.94871795
81914,7.641025641
81915,10.82051282
81916,12.64102564
81917,9.333333333
81918,10.92307692
81919,9.205128205
81920,7
81921,10.56410256
81922,9.179487179
81923,13.58974359
81924,11.48717949
81925,8.333333333
81926,11.30769231
81927,11.17948718
81928,10.30769231
81929,11.28205128
81930,12.15384615
81931,7.025641026
81932,12.02564103
81933,9.666666667
81934,13.94871795
81935,6.974358974
81936,4.948717949
81937,10.1025641
81938,10.87179487
81939,10.51282051
81940,7.743589744
81941,9.256410256
81942,12.53846154
81943,11.30769231
81944,9.384615385
81945,4.076923077
81946,11.23076923
81947,13.82051282
81948,10.46153846
81949,10.82051282
81950,11.28205128
81951,14.64102564
81952,12.25641026
81953,9.256410256
81954,5.205128205
81955,11.84615385
81956,11.41025641
81957,7.051282051
81958,6.102564103
81959,7.256410256
81960,7.974358974
81961,10.87179487
81962,11
81963,7.717948718
81964,9.153846154
81965,10.69230769
81966,10.69230769
81967,14.79487179
81968,14.1025641
81969,10.48717949
81970,10
81971,7.820512821
81972,8.897435897
81973,11.8974359
81974,6.461538462
81975,9.923076923
81976,7.435897436
81977,8.358974359
81978,10.92307692
81979,12
81980,7.282051282
81981,11.69230769
81982,8.769230769
81983,10.17948718
81984,6.743589744
81985,9.230769231
81986,6.538461538
81987,9.871794872
81988,11.94871795
81989,9.897435897
81990,11.07692308
81991,11.82051282
81992,11.33333333
81993,13.74358974
81994,11.46153846
81995,8.820512821
81996,5.974358974
81997,10.48717949
81998,9.307692308
81999,10.02564103
82000,13.84615385
82001,9.307692308
82002,9.051282051
82003,12.97435897
82004,11.74358974
